ad_id,advertiser_name,keywords,bid_price,quality_score,historical_clicks,historical_impressions
1596b1a3-c722-51e9-90cd-32507bc50af5,Erickson and Sons,laptop|protein,3.92,8.95,1577,10729
6ce12f20-8411-51e1-8d5b-358ad1b57ae8,Williams-Brown,electronics|fashion|fitness|gaming|jackets,1.07,3.77,665,14229
2c942f08-b1b6-58cc-a1c1-582139d15cea,Terry-Martinez,fitness|gaming|shoes|smartphone,2.52,8.34,1778,15035
5ba60a0e-5157-55bc-bd65-6af057b7ad4b,Garcia-Smith,electronics|laptop|yoga,2.26,5.21,1190,14465
7e45eaf8-1e66-5ba2-88f3-4b2ac1de8f51,Harrison-Alexander,electronics|workout,2.47,2.18,306,5674
b6e51f48-6e36-5465-a45d-3f150eedb99d,Sheppard LLC,beauty|electronics|jackets|travel|yoga,4.40,6.79,803,12585
b37f4a6b-73c8-54a6-8e2c-dd26a70e1cd3,Wilson-Jones,beauty|books|jackets|laptop|travel,2.65,1.14,67,1898
56655351-c96e-5a0c-9dec-9c009833a1e7,Jones-Soto,flights|headphones|laptop,0.99,8.53,2018,14344
7c7c58be-4107-5d19-992f-83e4fb102917,Hernandez PLC,books|shoes,4.50,8.86,2918,19898
b6bf6de2-f285-5f2a-ae88-006801e0c047,Miller-Wright,jackets|smartphone,4.72,6.46,778,8807
aece9721-cf0f-52fd-8b1f-278eb8e668a0,"Duran, Obrien and Gibbs",flights|protein|yoga,4.77,1.52,107,4145
6f59bdeb-74c2-59c1-b0c7-710fc4467bff,Rowe Group,beauty|running,1.29,2.73,218,4745
05e3b4dc-0451-5d4f-8db2-a90602badf85,Kerr-Evans,beauty|fitness|jeans|protein|skincare,4.84,3.49,302,4934
18103a32-fbfd-5d15-b48f-517d038957b2,"Branch, Torres and Oliver",insurance|smartphone,3.99,3.28,684,12283
13610feb-ba1c-5139-9c9b-c02ea09cf156,"Choi, Garcia and Farmer",beauty|fashion|jackets|vacation|yoga,1.44,1.35,529,19883
69704a22-b05b-59d2-aa26-9eccf6bc5ae7,"Clark, Guerrero and Moore",education|fitness|jeans|sneakers,1.35,4.34,237,3704
8b2fd3e0-3538-5a10-b4cd-7d88fe248a6e,Arnold and Sons,gaming|smartphone,3.61,6.78,1911,17277
393b7cbc-f2e6-50fd-89c4-5482105b249e,Ortiz Ltd,smartphone|vacation,1.61,9.31,2771,19862
6656ffd1-8952-5938-b86c-10fd96573cf7,"Harrison, Johnson and Roberts",books|gaming|smartphone|sneakers,1.80,5.17,337,3951
b75bf569-0b54-502d-bff7-b28410b1cf5d,Warner-Gibson,books|flights,1.73,3.39,155,2635
57b81773-631e-5fe8-882a-93f622221fe3,"Hall, Baker and Moody",education|running|travel,2.30,8.62,564,4726
24e27fcc-a95b-5973-b041-e63a9d1c0624,"Guerrero, Peck and Coleman",beauty|workout,1.45,8.05,1122,8036
9b905c9c-3397-5613-a550-42a1c356fa67,"Walker, Hernandez and Baker",finance|jackets|shoes|travel|yoga,3.92,6.57,643,6324
43a49c2a-1b27-57e4-bf33-d7d7860d005a,Jones and Sons,jackets|workout,2.49,7.56,160,1417
4b0bbf05-d513-53b3-8ccd-9076b19c2f3d,Larson-Holloway,beauty|fashion|shoes|skincare|workout,2.76,3.15,137,2621
4002f839-1387-5423-a9b6-e7f1f978168a,Gonzales-Harrison,beauty|laptop|skincare|travel,3.81,3.22,309,6003
ebe59fbc-fa77-5050-9981-54592112c3df,Lyons-Bender,beauty|electronics|jeans|workout,4.93,9.26,1788,14520
b4590bc2-bafa-5370-b26e-efbdeeb749d1,"Fernandez, Kim and George",gaming|hotel|vacation,2.36,1.84,497,12426
4408298a-c4a8-5b56-a8dd-66eea9a8d3e6,Navarro-Munoz,flights|headphones|hotel|jeans|laptop,2.02,7.93,847,6236
cc9efc00-00e6-5174-907e-0c3f7c540220,Davis Ltd,education|hotel|skincare,3.70,2.98,464,6608
66635e88-6823-52a0-86a3-6a7ad9953742,"Matthews, Smith and Hubbard",headphones|laptop|shoes|smartphone,4.75,4.57,60,908
a17e4935-376b-597a-89b4-81e1ce7f6861,Johnston-Hines,fashion|gym|travel,4.49,7.71,766,6169
18c3f2e8-d075-50ed-b318-5cafe9054eef,Ruiz Ltd,beauty|smartphone,0.62,3.08,186,5140
0c88bba5-72cb-5748-ba78-371696f6821b,Moon-White,fashion|sneakers|vacation,2.64,5.78,258,2725
538cc5c2-19b1-5da8-a620-f83e26731324,"Graham, Olsen and Costa",protein|running|yoga,3.10,4.15,1082,16291
f502c0dd-1019-5cfc-94b4-84bd0d523ba5,Bailey-Cook,education|insurance|workout,1.26,3.99,492,6032
939c8bb5-477d-5e4b-b701-ff885940bbc0,"Garcia, Martin and Jenkins",fitness|workout,0.83,9.91,256,1704
04940afa-0508-5476-b944-976e65b204c9,Roberts-Landry,fashion|flights|jackets|sneakers,3.37,8.94,1018,8967
81b10cf0-6c04-51bc-9b6b-549e53d569b1,"Johnson, Miller and King",electronics|fashion|laptop|smartphone,1.67,8.17,432,3643
79be1c40-263a-5906-9ea1-af5ece33da60,Cordova Group,beauty|electronics|fashion|jeans|yoga,3.94,1.70,206,4368
4432cfc1-2e62-5bec-b746-31946a310d38,"Bryan, Smith and Booth",fashion|smartphone|vacation,1.80,6.12,642,6111
fdb40098-ac6a-5d23-9b82-f52739dd8ee6,Gutierrez-Lopez,flights|headphones|hotel,3.62,2.22,394,12462
e56d9030-09d1-5cde-9447-91811074f76c,Dean-Jimenez,flights|headphones|jeans|shoes,2.48,3.00,189,2008
0f640877-cccd-51e3-9240-9bff194beaf5,Wolf-Harris,education|flights|headphones|jackets|yoga,3.29,5.49,967,14512
4de92519-6f88-5fe1-9f8a-2b9f09091b41,"Anderson, Roberts and Gilmore",finance|gaming|hotel|insurance|skincare,4.65,5.33,993,10459
678ec276-1b5f-5988-8310-0d08699057ce,Martinez-Dudley,education|finance|smartphone|travel,0.93,2.95,657,11865
7f452c71-f182-5d83-b1ee-eb2f3f49157c,"Lloyd, Mckinney and Collins",beauty|laptop,3.06,1.29,381,14749
d0bed260-8347-53ed-a3ba-e8ef83893711,Tran Inc,education|insurance,1.97,6.64,783,8087
37663ce3-c713-50c0-93f6-35baf438586f,Gay Inc,fitness|gym|jeans|yoga,4.32,7.80,913,10154
71e5c95f-1f2f-5a0d-a5c6-1b4a758c8682,Valentine-Holland,electronics|gym|insurance|vacation|workout,4.96,9.94,356,2454
3d061753-72c9-55a0-8d1f-f3611c3d940e,Jimenez Ltd,beauty|finance|smartphone|vacation,1.86,8.50,1520,10712
a127a732-72bf-54b9-9319-47573536d91d,Hicks-Hill,finance|headphones,4.09,9.15,2332,19222
1ea507fe-8ca7-5a55-8089-6c4747af6e77,Baird-Sanchez,hotel|sneakers|travel,2.34,6.73,1297,10258
b650a627-1903-530b-bfea-c47bf52869dd,"Thomas, Lee and Greene",education|fitness|laptop|protein|travel,1.53,5.02,150,2364
741b987a-89d9-59b5-9534-72eedc5828bd,"Suarez, Shields and Hill",education|fitness|protein|running|sneakers,0.75,1.58,124,5718
da117aa0-bc51-5fad-8ea3-1052423cf14a,Morgan-French,beauty|books|running|sneakers|workout,0.82,4.99,775,9201
cefa0420-db4f-55fb-a92c-df6aa269c917,Hoover-Campbell,hotel|running|sneakers|travel|workout,3.47,2.83,131,3255
b909ac09-37b0-56c0-b4cd-889791939c0d,Monroe-Carpenter,finance|flights,1.85,5.45,1986,18442
1a678ff4-4a6f-5c3e-aeb9-51ad1b99f0cc,"Burns, Hernandez and Ryan",fashion|jackets|yoga,0.58,7.40,604,7238
fe6620d6-5c36-5def-9b46-9c15b22adc6f,Cook-Hines,flights|hotel|vacation|yoga,0.96,7.41,1676,17334
0cef13d8-a7f6-5c0c-9398-2ce103f235ae,Gibson-Morris,gym|vacation|workout,2.36,5.09,350,4704
272caa31-7adb-516b-aec0-e81ac520cd51,Pollard and Sons,beauty|flights,4.68,2.81,633,10792
3e71f547-5d7a-5d05-8814-d0a2b0985f3a,"Reyes, Chase and Jenkins",finance|gaming,4.87,7.87,68,537
58cb43b1-232f-5aad-8a64-6536b4487d0d,Garner-Thornton,finance|workout,4.32,1.70,7,1490
4974ca2f-e5ba-5d34-9434-2e272c440829,Hughes-Alvarado,flights|headphones|hotel|smartphone,3.78,1.68,74,14873
f6b124ad-796f-564d-b7e7-2774df496bb8,"Pollard, Simpson and Johnson",fashion|flights|gaming|smartphone,2.16,7.60,1759,19408
a2153665-f3c3-52be-981e-81197ffcabb3,"Sanford, Rivera and Garcia",gaming|jeans,1.47,7.61,2653,18868
07c498f8-e558-5c52-9f90-827f9d901074,Garcia-Lozano,beauty|electronics|skincare|workout,1.66,9.34,235,2172
f7ff7c47-ec73-51fc-a717-442c398ae21a,Bowen Group,fitness|gaming|headphones|sneakers,2.64,1.64,236,6992
4c5ecdd0-b9a6-5ade-a47c-a825b3d4c6b3,"Booker, Jones and Harrington",protein|travel,2.84,8.61,945,6554
543ee792-6ccf-5e09-8864-50c744b31b84,Morgan-Schwartz,fashion|gym|skincare|vacation|workout,1.19,2.27,306,9938
5c9c8ec2-ee8a-50a4-85ae-b92895dc26cd,"Miller, Murphy and Craig",flights|shoes,2.48,2.26,529,13893
4d1d4bd6-0838-5e5d-88c0-bb9ac692590b,"James, Stewart and Higgins",finance|gym|headphones,3.43,4.36,529,12403
04d5ac41-4006-50e0-b08b-8d97a4e6f44a,Brennan-Johnson,gym|headphones|running,4.15,4.55,29,415
1248cd9e-9ad7-56b2-b383-fa1a03a72f07,Young Ltd,fitness|flights|workout,2.40,4.10,491,10448
82a2fdb9-b0ae-594c-aee8-a681abe48aaa,Bright-Francis,jackets|skincare,3.21,1.20,169,5168
4616c992-d932-5b72-b3be-b77c0097a08a,Good-Hodges,gaming|hotel|jeans|protein|vacation,2.96,5.00,95,1134
7f95ea04-835d-562b-bfa2-edf8d0514618,"Brennan, Wallace and Benson",education|protein|running|sneakers|workout,2.66,3.92,245,3280
29ffa91d-5727-561a-a826-c2bd8d0e332f,Williams Inc,fitness|jeans|running|shoes|workout,2.41,1.82,436,10230
538598cb-2c63-5c69-838d-7f442f395d40,Howard-Jordan,education|finance|headphones|insurance,2.52,8.74,265,2839
f92964b3-c1b5-549d-bcb9-0a01e754df01,Schmidt PLC,beauty|electronics|laptop,1.86,2.68,812,19537
d5fba53d-e705-5734-8982-607a2499389e,"Sparks, Jackson and Miller",flights|laptop|yoga,3.54,2.63,464,7642
710d811b-efb3-5aca-beb3-2c017d42067e,Harvey-Allen,electronics|laptop|protein,4.34,4.25,754,9490
73701bc8-25f6-5d59-9fa6-db7a4ec5f489,"Thomas, Murray and King",education|shoes|yoga,2.73,1.35,804,11202
b37466be-f30a-540b-ada1-8b718166692b,Estrada-Nolan,jackets|vacation,4.72,8.26,283,2875
ebf89043-c860-572a-bebc-5fdfc8d6bd98,Santana-Byrd,fashion|smartphone,2.04,9.94,1653,10677
11342d34-8756-5a9e-ad85-5b62032b3d23,Jones LLC,beauty|travel,0.56,6.52,416,3804
fec42df1-3eb6-5577-a0e3-1d00d399f4c3,"Evans, Hayden and Vaughn",education|finance|gym|running,0.65,3.47,284,7240
9cf4d842-39bc-5d5c-8540-a8901821dc4d,Bruce-Gonzalez,laptop|skincare|smartphone,0.90,3.95,496,6978
898f3131-37f3-5d66-9ac1-d88ae2ccf315,Castaneda-Rodriguez,protein|yoga,4.68,9.92,168,1184
26a6a59b-f5c4-5b35-b6e0-ab696acaf576,Armstrong-Andrews,beauty|protein|running|skincare,2.45,9.06,2341,16932
fee8ac9c-1231-5398-9d14-7c3b23db9d9a,"Phillips, Spence and Barrett",education|jeans|protein|shoes,3.97,9.95,141,1015
955d8e81-70cc-549a-acaf-aeadd9d9206a,Smith-Grimes,fitness|running,3.21,8.19,1686,15472
f3c34a5d-2675-581b-9402-b25022875378,"Beltran, Lozano and Mcgee",jeans|protein|sneakers,2.52,1.38,345,9413
6ae7b2b5-790a-5a35-b3ab-56f73f021433,Parsons-Hall,beauty|shoes|smartphone,2.42,9.04,815,5625
44bfdcbb-6599-5807-b55f-ca5732619ea7,Robinson-Lee,gaming|headphones|shoes|smartphone,2.08,2.37,608,12285
c568ee5c-7699-547f-9527-c645e09fd86b,Byrd-Le,finance|gym|headphones|jackets,4.27,9.71,2217,15759
9d61a31b-c628-557e-9e1d-b313a1ee83a6,"Becker, Taylor and Davis",gaming|headphones|skincare|workout|yoga,1.02,9.37,946,7259
08ea5bac-837c-59b9-9154-0826a1c064b0,"Lucas, Parker and Alexander",electronics|hotel|shoes|yoga,1.66,5.61,162,1630
09e1d2fd-a284-529e-bd14-f96ce48f4819,"Diaz, Anderson and Browning",finance|laptop|sneakers,1.95,2.67,154,2675
58ffcc22-8fd2-5757-adf2-c2bea6d67a60,Burgess-Thompson,finance|headphones|smartphone|workout,4.43,5.10,1818,19995
e9856653-9c12-5427-bfc9-90a7ead51b0b,Buchanan LLC,beauty|books|insurance|skincare|sneakers,2.10,3.83,813,13751
91a7b5ee-18d1-546d-831d-671eb091b6e0,"Shaw, Nelson and Martin",flights|protein|workout,0.80,7.35,645,5290
a3414b60-4a87-53ef-993a-5a8d19864253,Coffey-Phillips,sneakers|vacation,0.92,6.90,1291,16042
f07ccb4c-8fea-5d3e-a033-23d2db198347,Brock-Mcdonald,beauty|books|electronics|fitness|headphones,0.77,3.67,505,10882
04f6045d-0bba-5edd-ae2d-8770b8fbb9db,Taylor and Sons,hotel|laptop|workout|yoga,2.25,6.64,485,5116
3126a9c6-f084-5afa-b62f-9382284929f7,"Ramsey, Whitney and Coffey",education|jackets|running,2.85,9.70,1650,11874
cc253714-3c54-56bc-a347-d2631b71b672,"Diaz, Gibbs and Smith",electronics|fashion|finance|headphones|shoes,0.92,5.13,742,9041
e75f3be8-f985-5d74-bccc-b534d9bbd098,"Martinez, Richardson and Curry",jeans|running|travel|vacation,3.26,6.66,1822,17426
a57a6e5c-fbdb-55eb-8a12-5b8ff36d0263,Richards-Carson,gaming|jackets|shoes|skincare,4.37,2.95,884,15085
8c396c80-cb2c-56ff-8c07-a455cd0b5ef6,Rodriguez-Hall,books|electronics|running|workout,4.50,1.84,149,4325
c175da2f-c406-5a12-8cdb-091a60c268db,Harvey PLC,protein|workout,3.69,9.75,1905,11859
86fcd125-649a-5219-9ddf-c9a561e6a794,Herman-Walker,fashion|protein|shoes|travel,3.78,1.04,10,1150
e55c1dc4-bd44-504b-bc39-5848a8005750,Reid Group,gaming|jeans|yoga,1.96,4.93,1306,15794
b1b70125-6e22-5b45-89a0-37358e9e06ee,"Turner, Ortiz and Taylor",education|flights|gym|hotel,1.31,4.46,147,1851
70c3745f-4b7a-54fb-ab85-d41d0c7d7c1e,Torres Group,insurance|protein,2.73,7.88,1572,12424
22895bea-9f51-5b67-ba66-6f293762968b,Davis PLC,beauty|jackets|running|shoes|smartphone,1.39,2.88,831,19724
27f3d5be-07dc-551e-9f91-7bb0ed28c83d,Price LLC,beauty|headphones|hotel,1.12,8.44,1977,14799
af6b2f44-4e23-5f27-9475-e463d2a4bb10,"Avery, Horton and Fernandez",insurance|skincare|yoga,1.27,1.62,572,11484
66a6af8f-77f7-5e29-8be6-16744705edec,"Newton, Moore and Perry",books|protein|running|vacation,4.26,8.76,228,1784
a20c955b-7c84-5a81-9c26-3fb4989decbb,Bass PLC,books|shoes,2.97,3.11,1011,17116
f4ef642d-b0e6-5010-9e42-41b1e2d0a6a5,Crosby-Ramirez,books|gaming|jackets,1.18,9.90,1768,11571
81078cba-bc85-5ade-9e84-13bda240c1d9,"Wood, Ramos and Sampson",books|gym|insurance|smartphone|sneakers,2.15,4.77,399,5487
ecc53c08-76b7-56cc-87b0-6f30c3860ed2,Garcia-Jennings,electronics|headphones|smartphone,2.14,3.26,25,1101
0c855792-f250-5f75-a2f0-036136d0c80f,"Winters, Newman and Brown",hotel|yoga,4.31,7.24,258,2935
4a6f359e-1286-563f-8c47-2c3f04535afe,Lopez-Martinez,fitness|flights|running,4.94,7.86,762,5609
cd44f0e1-461f-59d6-8f51-adf91feaad57,Davis-Lewis,shoes|sneakers,2.12,7.80,1392,11965
ad35d2e8-980e-5668-8099-eeb184d3b006,"Harper, Smith and Buchanan",flights|insurance|workout,1.06,2.71,462,8001
dbdf5e6a-0761-54c9-acdf-308a3d542542,Zhang PLC,fashion|insurance|jackets|yoga,3.00,3.23,972,16173
545e8964-45da-5d2a-ac5d-18280746bc44,Jones PLC,books|fashion|gaming|protein|travel,2.69,5.84,778,7165
c53740f1-a410-5c05-8035-3b0c074b70b5,Willis and Sons,finance|travel,1.06,9.38,224,1627
6e1b3062-5835-5083-9df8-4589aac8289a,Schroeder-Kramer,education|fitness|jackets|sneakers|vacation,3.34,7.23,585,5463
0a304310-9877-5046-b434-ab7c83f27095,"Smith, Garrison and Thomas",flights|gaming|jackets|skincare|vacation,3.49,6.29,2201,19152
74980576-22f4-57ec-afdc-93730227de07,Fernandez and Sons,fashion|finance|gaming|laptop,2.67,5.85,1433,16811
0be1cba2-6dbe-5afe-ba3e-d9e1766b599b,Guerrero Inc,headphones|hotel|laptop|skincare,3.39,7.48,1381,13249
669f0a12-e26a-5f13-a1d9-c20c4c271d25,Smith and Sons,gaming|hotel|running|skincare|travel,4.43,5.75,865,11230
7908a7f1-f31b-59e2-83f4-aa75551f4a85,"Morris, Thompson and Williams",flights|laptop|workout|yoga,3.16,6.34,1482,16600
121e17c9-3fa2-5b29-b710-d4c9227cc372,"Fisher, Wilson and Brown",beauty|running|skincare|smartphone,0.73,4.31,1373,15720
2b01f601-b2de-5e0e-9d7c-2c3a7f8e369e,Strickland-Palmer,laptop|workout,1.56,5.55,1226,18899
3c8be2bc-728a-5d6c-9e0f-d964ca6ccd4e,Hayes and Sons,electronics|running,3.98,4.45,926,16087
db03ee56-e982-5823-8277-0382ef946b90,"Williams, Logan and Camacho",education|insurance|laptop|shoes|workout,1.45,5.97,1121,10586
4138b73e-958a-5372-8a49-5ca8a8b8e52f,"Turner, Schneider and Johnson",headphones|running|vacation|workout,1.75,8.46,2314,16948
2b1142b2-a2ce-57bc-aae2-0252c1095a26,Boone-Simmons,finance|vacation,2.58,6.78,1034,10788
fe97d19a-9b81-538d-af4f-0ead2b0a7247,Henry Group,education|fashion|gym|sneakers|yoga,2.97,3.04,914,19898
cfcb26cd-84ad-5854-b24b-45251c0e6eb0,Lam LLC,flights|laptop,4.60,6.64,728,7551
fa0ecaa1-4e56-5228-9b42-8dedff6f5206,"Hernandez, Martinez and Weber",beauty|education|insurance|shoes|skincare,3.61,6.75,1406,10674
8670127c-4211-501d-9dfe-f8b5cd92d702,"Kelley, Nguyen and Vang",books|hotel,0.56,4.40,1097,15694
3ca404c7-4f66-5bc5-b95e-527b8debc0b4,"Phillips, Wagner and Jordan",gaming|headphones|running,2.87,3.25,1204,17779
4ab0f381-a6dc-5ea3-bc85-751a0c476a05,"Wilson, Pena and Rich",smartphone|vacation|workout,2.75,5.89,552,6091
53d4fd89-204c-51e0-92e5-56caa231f5ce,"Le, Lewis and Hayes",beauty|gym|jeans|protein|travel,0.64,5.17,1575,16372
17ca523e-d1d7-5063-8c90-2ad718493fe9,Gutierrez Group,fashion|gym|sneakers|travel,0.95,1.37,263,8102
27f14892-df15-556d-8817-6b7de04f65e2,Perry-Davis,finance|laptop,3.88,6.02,992,9669
85a22d23-cce9-5887-885b-d26fa1af0bbb,Edwards-Scott,beauty|fashion|fitness|flights|gym,4.26,1.23,1031,18545
c53ba6c8-2da4-5411-a233-04541bbe3c28,Mcdaniel Group,electronics|hotel|running|workout,2.53,2.49,98,2017
be8904e8-048a-5670-8841-f15a60c9fae1,Davis Inc,beauty|books|hotel,4.61,3.66,102,2750
27a424c0-4c6d-5877-b27c-a570e1bd54e1,Reynolds Ltd,education|finance|laptop,3.50,4.70,795,10590
76a5aca1-f007-54ae-90fb-6fe5ee7ddf5a,"Watson, Anderson and Brown",headphones|running|sneakers,3.50,3.09,348,12399
16987b50-7c45-5f4b-b83d-6d2948dcefde,"Hoffman, Santiago and Jenkins",education|insurance|skincare,1.72,7.96,397,2963
da76559e-788b-5fc6-b9a4-525ba8f18e92,"Pugh, Henderson and Moon",flights|laptop|skincare,4.82,8.90,2889,18072
49400176-3721-53b2-97eb-00bffe24c500,Schmitt PLC,education|fitness|flights|skincare,1.80,4.08,1035,13486
2c60c05d-63bb-5398-b95d-d1537a900b44,Bell-Lane,flights|gaming,2.84,6.67,1621,17788
a71902de-eca0-50e1-b7c5-7803dd5175d3,Moore Group,headphones|hotel,1.39,8.41,1814,14349
42c2ba82-da79-5c6a-bf7d-d061dc2b447b,Boone LLC,books|insurance|protein|travel,4.09,7.56,2212,17667
3c77f15c-c983-5768-ac4c-f4873b5e5352,"Richardson, Farmer and Andrews",shoes|skincare,4.16,4.78,520,8051
4950910f-14c9-5b7e-917a-b7bfe30939b7,Bruce-Villegas,beauty|books|smartphone|yoga,4.28,3.03,122,2387
3a0cc5d6-7518-5536-b501-6de788e681a3,"Austin, Day and Johnson",electronics|gaming|travel|workout|yoga,3.09,1.63,360,7970
961958da-25e4-5157-a3f1-761165aff4b6,"Gallegos, Adams and White",headphones|protein|travel,2.75,6.24,1068,9596
5c5164c5-3c0d-5bd3-81ce-feb5983fe371,"Farmer, Dorsey and Bell",education|electronics|fashion|hotel|shoes,3.12,2.38,853,13404
e74fd998-63b9-5cdf-acc3-87caea492cad,Kane PLC,electronics|jackets|yoga,4.77,5.60,466,5325
f38b126e-4612-5251-a094-3c43629f1b05,"Morales, Thomas and Schultz",gym|skincare,1.25,8.87,2078,16081
ae719b0b-0c5f-5288-91fb-8d149a68ba63,Davis PLC,beauty|books|insurance|laptop|skincare,3.69,8.31,1175,7940
cec8197a-f989-5ff1-802e-9d5efb66b86e,Bennett Group,beauty|laptop|protein|yoga,1.61,9.75,927,6224
4d193554-45c7-559a-9213-6e9c9d1880c0,Moore-Collins,books|running,4.96,5.53,435,4760
be13f66c-efcd-5ccb-930f-9886bfd5bfc4,Frank-Bradley,gaming|insurance|travel,2.35,4.20,414,8739
e557a58c-a845-50a0-85ff-b972b4e93809,Ware and Sons,beauty|skincare,4.52,4.54,219,2992
d677f5d0-9d60-53ca-83e3-feadd310c1d1,Webster Inc,gym|running|travel|workout,1.32,5.14,150,1424
d1e0a147-7147-5ba7-a918-8a1d286740de,"Miller, Ramos and Coleman",finance|insurance|sneakers|travel,2.12,7.88,412,3747
e1b2906d-16f4-54d2-a703-a2c682f00ea3,"Ramos, Nelson and Fischer",beauty|yoga,0.65,5.47,1097,18935
806b43a2-9c79-5f69-977b-a068242721ee,Reed Inc,skincare|travel,4.09,8.94,295,1891
15f6d8a0-4902-567c-a68a-a1840783228b,Gregory-Watkins,finance|flights|gaming|vacation,0.95,9.27,1808,11873
f21a57b4-9768-52f3-9057-baa69819e411,"Estrada, Williams and Foster",education|flights|travel,4.96,8.57,1830,13604
3d92726a-5944-5959-8c20-1e7adcaef28a,"Brown, Harris and Dougherty",education|jackets|yoga,2.10,7.79,1588,13223
5c7b20fd-7ee0-597a-b44c-d9ec77ab86d6,Duran LLC,fitness|gym|sneakers|travel,2.08,6.74,183,2335
208557a7-0f10-5121-8579-7d68bae2c4a8,Wilson-Jimenez,fashion|flights|hotel|vacation|yoga,0.84,8.52,1026,9347
a9e1c6bc-58d9-58ea-934b-6504b1f643e9,Thompson-James,beauty|hotel|jeans|sneakers,3.97,7.12,1064,7259
a6853e7c-1995-53a4-b586-9c68da221ba8,"Hall, Hansen and Barnett",gaming|hotel,1.04,6.36,659,5766
a4b19a55-ddd9-5437-855f-3aa330848d50,Jones-Hensley,flights|jackets,0.70,2.49,220,3921
a0f75ba5-1ea7-5950-a398-cb883534bef0,Graham Group,headphones|insurance|running,3.19,3.54,368,5319
9def43bb-fdbe-55fa-8014-ab9bf92c3833,Atkins PLC,fashion|jeans|protein,4.91,9.60,186,1364
00a122df-64fe-5c22-a042-3169be2cf38f,Berry-Mckinney,gym|headphones,3.81,8.31,395,2848
f8f66f57-f59d-50c9-81c8-5a4e70879abe,Roberts-Sullivan,gaming|travel,3.39,7.15,1785,16580
190bdf49-decb-5296-bfae-2d5704185462,Jackson-Meza,gym|laptop|travel,2.45,8.08,1605,11014
ed4741e6-0324-5295-a723-2eb00c4da1d1,Collier-Gillespie,jeans|laptop|yoga,3.95,1.58,158,4881
db649b07-7600-522b-b482-9a595ddef738,Kim Inc,electronics|gym|insurance|smartphone,4.73,7.82,1282,9431
b70a64b1-0c88-5584-aa0d-21f7ce31d17c,Graham Group,fashion|headphones|running|workout,0.97,3.86,640,10648
a995430c-aa03-5ab7-87de-6e45a4fdb2e6,"Miller, Harrell and Reese",flights|jackets|laptop|sneakers|vacation,2.56,6.59,52,631
e4290f80-6d78-51bd-a7bd-e62d5bc53cdf,Cook and Sons,books|yoga,2.88,4.61,426,5709
ee87e7a5-238b-52e9-8f22-f7a95f4ff523,Dixon Inc,workout|yoga,1.98,5.95,670,9550
0e5ebebe-5171-5867-8e43-2da772fef7de,"Hicks, Bullock and Bailey",finance|gaming|laptop|running,4.92,2.32,200,2799
556613db-06ac-5d50-9011-fa4e26d93d6d,"Mullen, Brewer and Hernandez",finance|flights|jackets|travel,3.30,2.84,548,11382
cf863a5a-9ce1-5c53-b8b5-6015c3ea8424,Thomas and Sons,education|protein|smartphone,3.42,4.41,1759,19942
a856cb0e-efeb-5ee9-9a88-e1a4cc9958fb,Morrison Ltd,education|laptop|shoes|smartphone,2.90,2.34,190,3302
73e8324b-5609-563c-807e-5da6acedb768,Thompson Ltd,beauty|fitness|gym|protein,5.00,7.38,110,979
0369e9d8-5e64-5406-a632-836ea61b415f,Marshall-Elliott,fitness|hotel|shoes|sneakers|vacation,2.14,6.29,558,7045
90de4a80-5b97-569d-bc6c-c40ad63298fe,"Cole, Glass and Cunningham",books|flights|travel|workout,1.95,5.25,906,13436
bfe4d348-46b7-59ed-95e7-93b0a1f0c834,"Downs, Morris and Maddox",fitness|hotel|insurance|running|yoga,1.78,2.52,878,14964
f3598f90-d52e-5ba4-8806-5428c9039844,Hernandez-Jones,gaming|jackets|running,4.00,2.38,797,17543
e97aea70-5335-5640-8b2f-1aee6f693e46,Welch-Hogan,jackets|skincare|travel,0.55,2.41,229,6704
9110ebe3-a0d4-5efc-aa3e-5b880591852e,"Brown, Romero and Collins",beauty|fitness,3.16,1.91,736,19404
dca57315-577a-566f-911c-56770431e133,Johnson-Wood,beauty|education|headphones|insurance|protein,3.43,5.22,531,5296
77481717-a63e-51d1-b3f4-b3e7bbc954f6,Jones-Lin,education|travel,3.70,6.89,2216,16444
8c6e4895-1ceb-550d-977a-6d7ec871f107,Gilbert PLC,beauty|hotel|skincare|workout,0.80,6.46,1710,14986
97534bca-d14b-52a5-80dc-89fd8487eccb,Ford-Spencer,finance|flights,4.06,6.49,314,3458
86f4696a-a507-55e0-90e3-f6fd2dd702e8,"Huang, Cole and Pacheco",education|protein,2.63,6.07,1386,16545
9e03f535-fbb4-5d08-a3fd-1e98e77a24cd,"Lopez, Jacobs and Mason",education|jackets|jeans|sneakers,3.86,3.20,914,12003
d354f61b-f583-5d0e-9609-0eec65c39e84,Hayes LLC,hotel|jeans|vacation,3.88,1.72,173,5384
